rate_code_id,RatecodeID,rate_code_name
75197,1,Standard rate
75198,1,Standard rate
75199,1,Standard rate
75200,1,Standard rate
75201,1,Standard rate
75202,1,Standard rate
75203,1,Standard rate
75204,1,Standard rate
75205,1,Standard rate
75206,1,Standard rate
75207,1,Standard rate
75208,1,Standard rate
75209,2,JFK
75210,1,Standard rate
75211,1,Standard rate
75212,1,Standard rate
75213,1,Standard rate
75214,1,Standard rate
75215,1,Standard rate
75216,1,Standard rate
75217,1,Standard rate
75218,1,Standard rate
75219,1,Standard rate
75220,1,Standard rate
75221,1,Standard rate
75222,1,Standard rate
75223,1,Standard rate
75224,1,Standard rate
75225,1,Standard rate
75226,1,Standard rate
75227,1,Standard rate
75228,2,JFK
75229,1,Standard rate
75230,1,Standard rate
75231,1,Standard rate
75232,1,Standard rate
75233,1,Standard rate
75234,1,Standard rate
75235,1,Standard rate
75236,1,Standard rate
75237,1,Standard rate
75238,1,Standard rate
75239,1,Standard rate
75240,1,Standard rate
75241,2,JFK
75242,1,Standard rate
75243,1,Standard rate
75244,1,Standard rate
75245,1,Standard rate
75246,1,Standard rate
75247,1,Standard rate
75248,1,Standard rate
75249,1,Standard rate
75250,1,Standard rate
75251,1,Standard rate
75252,1,Standard rate
75253,1,Standard rate
75254,1,Standard rate
75255,1,Standard rate
75256,1,Standard rate
75257,1,Standard rate
75258,1,Standard rate
75259,1,Standard rate
75260,1,Standard rate
75261,1,Standard rate
75262,1,Standard rate
75263,1,Standard rate
75264,1,Standard rate
75265,1,Standard rate
75266,1,Standard rate
75267,1,Standard rate
75268,1,Standard rate
75269,1,Standard rate
75270,1,Standard rate
75271,1,Standard rate
75272,1,Standard rate
75273,1,Standard rate
75274,2,JFK
75275,1,Standard rate
75276,1,Standard rate
75277,1,Standard rate
75278,1,Standard rate
75279,1,Standard rate
75280,1,Standard rate
75281,1,Standard rate
75282,1,Standard rate
75283,1,Standard rate
75284,1,Standard rate
75285,1,Standard rate
75286,1,Standard rate
75287,1,Standard rate
75288,1,Standard rate
75289,1,Standard rate
75290,1,Standard rate
75291,1,Standard rate
75292,1,Standard rate
75293,1,Standard rate
75294,1,Standard rate
75295,1,Standard rate
75296,1,Standard rate
75297,1,Standard rate
75298,1,Standard rate
75299,1,Standard rate
75300,1,Standard rate
75301,1,Standard rate
75302,1,Standard rate
75303,1,Standard rate
75304,1,Standard rate
75305,1,Standard rate
75306,1,Standard rate
75307,2,JFK
75308,1,Standard rate
75309,1,Standard rate
75310,1,Standard rate
75311,2,JFK
75312,1,Standard rate
75313,1,Standard rate
75314,1,Standard rate
75315,1,Standard rate
75316,1,Standard rate
75317,1,Standard rate
75318,1,Standard rate
75319,1,Standard rate
75320,1,Standard rate
75321,1,Standard rate
75322,1,Standard rate
75323,1,Standard rate
75324,1,Standard rate
75325,1,Standard rate
75326,1,Standard rate
75327,1,Standard rate
75328,1,Standard rate
75329,1,Standard rate
75330,1,Standard rate
75331,1,Standard rate
75332,1,Standard rate
75333,1,Standard rate
75334,1,Standard rate
75335,1,Standard rate
75336,1,Standard rate
75337,1,Standard rate
75338,1,Standard rate
75339,1,Standard rate
75340,1,Standard rate
75341,1,Standard rate
75342,1,Standard rate
75343,1,Standard rate
75344,1,Standard rate
75345,1,Standard rate
75346,1,Standard rate
75347,1,Standard rate
75348,1,Standard rate
75349,1,Standard rate
75350,1,Standard rate
75351,1,Standard rate
75352,1,Standard rate
75353,1,Standard rate
75354,1,Standard rate
75355,1,Standard rate
75356,1,Standard rate
75357,1,Standard rate
75358,1,Standard rate
75359,1,Standard rate
75360,1,Standard rate
75361,1,Standard rate
75362,4,Nassau or Westchester
75363,1,Standard rate
75364,1,Standard rate
75365,1,Standard rate
75366,1,Standard rate
75367,1,Standard rate
75368,5,Negotiated fare
75369,1,Standard rate
75370,1,Standard rate
75371,1,Standard rate
75372,1,Standard rate
75373,1,Standard rate
75374,1,Standard rate
75375,1,Standard rate
75376,1,Standard rate
75377,1,Standard rate
75378,2,JFK
75379,1,Standard rate
75380,1,Standard rate
75381,1,Standard rate
75382,1,Standard rate
75383,1,Standard rate
75384,1,Standard rate
75385,1,Standard rate
75386,1,Standard rate
75387,1,Standard rate
75388,1,Standard rate
75389,1,Standard rate
75390,1,Standard rate
75391,1,Standard rate
75392,1,Standard rate
75393,1,Standard rate
75394,1,Standard rate
75395,1,Standard rate
75396,1,Standard rate
75397,1,Standard rate
75398,5,Negotiated fare
75399,1,Standard rate
75400,1,Standard rate
75401,1,Standard rate
75402,1,Standard rate
75403,1,Standard rate
75404,1,Standard rate
75405,2,JFK
75406,1,Standard rate
75407,1,Standard rate
75408,1,Standard rate
75409,1,Standard rate
75410,1,Standard rate
75411,1,Standard rate
75412,1,Standard rate
75413,1,Standard rate
75414,1,Standard rate
75415,1,Standard rate
75416,1,Standard rate
75417,1,Standard rate
75418,1,Standard rate
75419,1,Standard rate
75420,1,Standard rate
75421,1,Standard rate
75422,1,Standard rate
75423,1,Standard rate
75424,1,Standard rate
75425,1,Standard rate
75426,1,Standard rate
75427,1,Standard rate
75428,1,Standard rate
75429,1,Standard rate
75430,1,Standard rate
75431,1,Standard rate
75432,1,Standard rate
75433,1,Standard rate
75434,1,Standard rate
75435,1,Standard rate
75436,1,Standard rate
75437,1,Standard rate
75438,1,Standard rate
75439,1,Standard rate
75440,1,Standard rate
75441,1,Standard rate
75442,1,Standard rate
75443,1,Standard rate
75444,1,Standard rate
75445,1,Standard rate
75446,1,Standard rate
75447,1,Standard rate
75448,2,JFK
75449,1,Standard rate
75450,2,JFK
75451,1,Standard rate
75452,1,Standard rate
75453,1,Standard rate
75454,1,Standard rate
75455,1,Standard rate
75456,1,Standard rate
75457,1,Standard rate
75458,1,Standard rate
75459,1,Standard rate
75460,1,Standard rate
75461,1,Standard rate
75462,1,Standard rate
75463,1,Standard rate
75464,1,Standard rate
75465,1,Standard rate
75466,1,Standard rate
75467,1,Standard rate
75468,1,Standard rate
75469,1,Standard rate
75470,1,Standard rate
75471,1,Standard rate
75472,1,Standard rate
75473,1,Standard rate
75474,1,Standard rate
75475,1,Standard rate
75476,1,Standard rate
75477,1,Standard rate
75478,1,Standard rate
75479,1,Standard rate
75480,1,Standard rate
75481,1,Standard rate
75482,1,Standard rate
75483,1,Standard rate
75484,1,Standard rate
75485,1,Standard rate
75486,1,Standard rate
75487,1,Standard rate
75488,1,Standard rate
75489,1,Standard rate
75490,1,Standard rate
75491,1,Standard rate
75492,1,Standard rate
75493,5,Negotiated fare
75494,1,Standard rate
75495,1,Standard rate
75496,1,Standard rate
75497,1,Standard rate
75498,1,Standard rate
75499,1,Standard rate
75500,1,Standard rate
75501,1,Standard rate
75502,1,Standard rate
75503,1,Standard rate
75504,1,Standard rate
75505,1,Standard rate
75506,1,Standard rate
75507,1,Standard rate
75508,1,Standard rate
75509,1,Standard rate
75510,5,Negotiated fare
75511,1,Standard rate
75512,1,Standard rate
75513,1,Standard rate
75514,1,Standard rate
75515,1,Standard rate
75516,1,Standard rate
75517,1,Standard rate
75518,1,Standard rate
75519,1,Standard rate
75520,1,Standard rate
75521,1,Standard rate
75522,1,Standard rate
75523,1,Standard rate
75524,1,Standard rate
75525,1,Standard rate
75526,1,Standard rate
75527,1,Standard rate
75528,1,Standard rate
75529,1,Standard rate
75530,1,Standard rate
75531,1,Standard rate
75532,1,Standard rate
75533,1,Standard rate
75534,1,Standard rate
75535,1,Standard rate
75536,1,Standard rate
75537,1,Standard rate
75538,1,Standard rate
75539,1,Standard rate
75540,1,Standard rate
75541,1,Standard rate
75542,1,Standard rate
75543,1,Standard rate
75544,1,Standard rate
75545,1,Standard rate
75546,1,Standard rate
75547,1,Standard rate
75548,1,Standard rate
75549,1,Standard rate
75550,2,JFK
75551,1,Standard rate
75552,1,Standard rate
75553,1,Standard rate
75554,1,Standard rate
75555,1,Standard rate
75556,1,Standard rate
75557,1,Standard rate
75558,1,Standard rate
75559,1,Standard rate
75560,2,JFK
75561,1,Standard rate
75562,1,Standard rate
75563,1,Standard rate
75564,1,Standard rate
75565,1,Standard rate
75566,1,Standard rate
75567,1,Standard rate
75568,1,Standard rate
75569,2,JFK
75570,1,Standard rate
75571,1,Standard rate
75572,1,Standard rate
75573,1,Standard rate
75574,1,Standard rate
75575,1,Standard rate
75576,1,Standard rate
75577,1,Standard rate
75578,1,Standard rate
75579,1,Standard rate
75580,1,Standard rate
75581,1,Standard rate
75582,1,Standard rate
75583,1,Standard rate
75584,1,Standard rate
75585,1,Standard rate
75586,1,Standard rate
75587,1,Standard rate
75588,1,Standard rate
75589,1,Standard rate
75590,1,Standard rate
75591,1,Standard rate
75592,1,Standard rate
75593,1,Standard rate
75594,1,Standard rate
75595,1,Standard rate
75596,1,Standard rate
75597,1,Standard rate
75598,1,Standard rate
75599,1,Standard rate
75600,1,Standard rate
75601,1,Standard rate
75602,1,Standard rate
75603,1,Standard rate
75604,1,Standard rate
75605,1,Standard rate
75606,1,Standard rate
75607,1,Standard rate
75608,1,Standard rate
75609,1,Standard rate
75610,1,Standard rate
75611,1,Standard rate
75612,1,Standard rate
75613,1,Standard rate
75614,1,Standard rate
75615,1,Standard rate
75616,1,Standard rate
75617,1,Standard rate
75618,1,Standard rate
75619,1,Standard rate
75620,1,Standard rate
75621,1,Standard rate
75622,1,Standard rate
75623,1,Standard rate
75624,1,Standard rate
75625,1,Standard rate
75626,1,Standard rate
75627,1,Standard rate
75628,1,Standard rate
75629,1,Standard rate
75630,1,Standard rate
75631,1,Standard rate
75632,1,Standard rate
75633,1,Standard rate
75634,1,Standard rate
75635,1,Standard rate
75636,1,Standard rate
75637,1,Standard rate
75638,1,Standard rate
75639,1,Standard rate
75640,1,Standard rate
75641,1,Standard rate
75642,1,Standard rate
75643,1,Standard rate
75644,1,Standard rate
75645,1,Standard rate
75646,1,Standard rate
75647,1,Standard rate
75648,1,Standard rate
75649,1,Standard rate
75650,1,Standard rate
75651,1,Standard rate
75652,1,Standard rate
75653,4,Nassau or Westchester
75654,1,Standard rate
75655,1,Standard rate
75656,1,Standard rate
75657,1,Standard rate
75658,1,Standard rate
75659,1,Standard rate
75660,1,Standard rate
75661,1,Standard rate
75662,1,Standard rate
75663,1,Standard rate
75664,1,Standard rate
75665,1,Standard rate
75666,1,Standard rate
75667,1,Standard rate
75668,1,Standard rate
75669,1,Standard rate
75670,1,Standard rate
75671,1,Standard rate
75672,1,Standard rate
75673,1,Standard rate
75674,1,Standard rate
75675,5,Negotiated fare
75676,1,Standard rate
75677,2,JFK
75678,1,Standard rate
75679,1,Standard rate
75680,1,Standard rate
75681,2,JFK
75682,1,Standard rate
75683,1,Standard rate
75684,1,Standard rate
75685,1,Standard rate
75686,1,Standard rate
75687,1,Standard rate
75688,1,Standard rate
75689,1,Standard rate
75690,1,Standard rate
75691,1,Standard rate
75692,1,Standard rate
75693,1,Standard rate
75694,1,Standard rate
75695,2,JFK
75696,1,Standard rate
75697,1,Standard rate
75698,1,Standard rate
75699,1,Standard rate
75700,1,Standard rate
75701,1,Standard rate
75702,1,Standard rate
75703,1,Standard rate
75704,1,Standard rate
75705,1,Standard rate
75706,1,Standard rate
75707,1,Standard rate
75708,1,Standard rate
75709,1,Standard rate
75710,1,Standard rate
75711,1,Standard rate
75712,1,Standard rate
75713,1,Standard rate
75714,2,JFK
75715,1,Standard rate
75716,1,Standard rate
75717,1,Standard rate
75718,1,Standard rate
75719,1,Standard rate
75720,1,Standard rate
75721,1,Standard rate
75722,1,Standard rate
75723,1,Standard rate
75724,1,Standard rate
75725,1,Standard rate
75726,1,Standard rate
75727,1,Standard rate
75728,1,Standard rate
75729,1,Standard rate
75730,1,Standard rate
75731,1,Standard rate
75732,1,Standard rate
75733,1,Standard rate
75734,1,Standard rate
75735,1,Standard rate
75736,1,Standard rate
75737,1,Standard rate
75738,1,Standard rate
75739,1,Standard rate
75740,2,JFK
75741,1,Standard rate
75742,1,Standard rate
75743,1,Standard rate
75744,1,Standard rate
75745,1,Standard rate
75746,1,Standard rate
75747,1,Standard rate
75748,1,Standard rate
75749,1,Standard rate
75750,1,Standard rate
75751,1,Standard rate
75752,1,Standard rate
75753,1,Standard rate
75754,1,Standard rate
75755,1,Standard rate
75756,1,Standard rate
75757,1,Standard rate
75758,1,Standard rate
75759,1,Standard rate
75760,1,Standard rate
75761,1,Standard rate
75762,1,Standard rate
75763,2,JFK
75764,1,Standard rate
75765,1,Standard rate
75766,2,JFK
75767,1,Standard rate
75768,1,Standard rate
75769,1,Standard rate
75770,1,Standard rate
75771,1,Standard rate
75772,1,Standard rate
75773,1,Standard rate
75774,1,Standard rate
75775,1,Standard rate
75776,1,Standard rate
75777,1,Standard rate
75778,1,Standard rate
75779,1,Standard rate
75780,1,Standard rate
75781,1,Standard rate
75782,1,Standard rate
75783,1,Standard rate
75784,1,Standard rate
75785,1,Standard rate
75786,1,Standard rate
75787,1,Standard rate
75788,1,Standard rate
75789,1,Standard rate
75790,1,Standard rate
75791,1,Standard rate
75792,1,Standard rate
75793,1,Standard rate
75794,1,Standard rate
75795,1,Standard rate
75796,1,Standard rate
75797,1,Standard rate
75798,1,Standard rate
75799,1,Standard rate
75800,1,Standard rate
75801,1,Standard rate
75802,1,Standard rate
75803,1,Standard rate
75804,1,Standard rate
75805,1,Standard rate
75806,1,Standard rate
75807,1,Standard rate
75808,1,Standard rate
75809,1,Standard rate
75810,1,Standard rate
75811,1,Standard rate
75812,1,Standard rate
75813,2,JFK
75814,1,Standard rate
75815,1,Standard rate
75816,1,Standard rate
75817,1,Standard rate
75818,1,Standard rate
75819,1,Standard rate
75820,1,Standard rate
75821,1,Standard rate
75822,1,Standard rate
75823,1,Standard rate
75824,1,Standard rate
75825,1,Standard rate
75826,1,Standard rate
75827,1,Standard rate
75828,1,Standard rate
75829,1,Standard rate
75830,1,Standard rate
75831,1,Standard rate
75832,1,Standard rate
75833,1,Standard rate
75834,1,Standard rate
75835,1,Standard rate
75836,1,Standard rate
75837,1,Standard rate
75838,1,Standard rate
75839,1,Standard rate
75840,1,Standard rate
75841,1,Standard rate
75842,1,Standard rate
75843,1,Standard rate
75844,2,JFK
75845,1,Standard rate
75846,1,Standard rate
75847,1,Standard rate
75848,1,Standard rate
75849,1,Standard rate
75850,1,Standard rate
75851,1,Standard rate
75852,1,Standard rate
75853,1,Standard rate
75854,1,Standard rate
75855,1,Standard rate
75856,1,Standard rate
75857,1,Standard rate
75858,1,Standard rate
75859,1,Standard rate
75860,1,Standard rate
75861,1,Standard rate
75862,1,Standard rate
75863,2,JFK
75864,1,Standard rate
75865,1,Standard rate
75866,2,JFK
75867,1,Standard rate
75868,1,Standard rate
75869,1,Standard rate
75870,1,Standard rate
75871,1,Standard rate
75872,1,Standard rate
75873,1,Standard rate
75874,1,Standard rate
75875,1,Standard rate
75876,1,Standard rate
75877,1,Standard rate
75878,1,Standard rate
75879,1,Standard rate
75880,1,Standard rate
75881,1,Standard rate
75882,1,Standard rate
75883,1,Standard rate
75884,1,Standard rate
75885,1,Standard rate
75886,1,Standard rate
75887,1,Standard rate
75888,2,JFK
75889,1,Standard rate
75890,1,Standard rate
75891,1,Standard rate
75892,1,Standard rate
75893,1,Standard rate
75894,1,Standard rate
75895,1,Standard rate
75896,1,Standard rate
75897,1,Standard rate
75898,1,Standard rate
75899,1,Standard rate
75900,1,Standard rate
75901,1,Standard rate
75902,1,Standard rate
75903,1,Standard rate
75904,1,Standard rate
75905,1,Standard rate
75906,1,Standard rate
75907,2,JFK
75908,1,Standard rate
75909,1,Standard rate
75910,2,JFK
75911,1,Standard rate
75912,1,Standard rate
75913,1,Standard rate
75914,1,Standard rate
75915,1,Standard rate
75916,1,Standard rate
75917,1,Standard rate
75918,1,Standard rate
75919,1,Standard rate
75920,1,Standard rate
75921,1,Standard rate
75922,1,Standard rate
75923,2,JFK
75924,1,Standard rate
75925,1,Standard rate
75926,1,Standard rate
75927,1,Standard rate
75928,1,Standard rate
75929,1,Standard rate
75930,1,Standard rate
75931,1,Standard rate
75932,1,Standard rate
75933,1,Standard rate
75934,1,Standard rate
75935,1,Standard rate
75936,1,Standard rate
75937,1,Standard rate
75938,2,JFK
75939,2,JFK
75940,1,Standard rate
75941,1,Standard rate
75942,1,Standard rate
75943,1,Standard rate
75944,1,Standard rate
75945,1,Standard rate
75946,1,Standard rate
75947,1,Standard rate
75948,1,Standard rate
75949,1,Standard rate
75950,1,Standard rate
75951,1,Standard rate
75952,1,Standard rate
75953,1,Standard rate
75954,1,Standard rate
75955,1,Standard rate
75956,1,Standard rate
75957,1,Standard rate
75958,1,Standard rate
75959,1,Standard rate
75960,1,Standard rate
75961,1,Standard rate
75962,2,JFK
75963,1,Standard rate
75964,1,Standard rate
75965,1,Standard rate
75966,1,Standard rate
75967,1,Standard rate
75968,1,Standard rate
75969,1,Standard rate
75970,1,Standard rate
75971,1,Standard rate
75972,1,Standard rate
75973,1,Standard rate
75974,1,Standard rate
75975,1,Standard rate
75976,1,Standard rate
75977,1,Standard rate
75978,1,Standard rate
75979,1,Standard rate
75980,1,Standard rate
75981,1,Standard rate
75982,1,Standard rate
75983,1,Standard rate
75984,1,Standard rate
75985,1,Standard rate
75986,1,Standard rate
75987,1,Standard rate
75988,1,Standard rate
75989,1,Standard rate
75990,1,Standard rate
75991,1,Standard rate
75992,1,Standard rate
75993,1,Standard rate
75994,1,Standard rate
75995,1,Standard rate
75996,1,Standard rate
75997,1,Standard rate
75998,1,Standard rate
75999,1,Standard rate
76000,1,Standard rate
76001,1,Standard rate
76002,1,Standard rate
76003,1,Standard rate
76004,1,Standard rate
76005,1,Standard rate
76006,1,Standard rate
76007,1,Standard rate
76008,1,Standard rate
76009,1,Standard rate
76010,5,Negotiated fare
76011,1,Standard rate
76012,1,Standard rate
76013,1,Standard rate
76014,1,Standard rate
76015,1,Standard rate
76016,1,Standard rate
76017,1,Standard rate
76018,1,Standard rate
76019,1,Standard rate
76020,1,Standard rate
76021,1,Standard rate
76022,1,Standard rate
76023,1,Standard rate
76024,1,Standard rate
76025,1,Standard rate
76026,1,Standard rate
76027,1,Standard rate
76028,1,Standard rate
76029,1,Standard rate
76030,1,Standard rate
76031,1,Standard rate
76032,1,Standard rate
76033,1,Standard rate
76034,2,JFK
76035,1,Standard rate
76036,1,Standard rate
76037,1,Standard rate
76038,1,Standard rate
76039,1,Standard rate
76040,2,JFK
76041,1,Standard rate
76042,1,Standard rate
76043,1,Standard rate
76044,1,Standard rate
76045,1,Standard rate
76046,1,Standard rate
76047,1,Standard rate
76048,2,JFK
76049,1,Standard rate
76050,1,Standard rate
76051,1,Standard rate
76052,1,Standard rate
76053,1,Standard rate
76054,1,Standard rate
76055,1,Standard rate
76056,1,Standard rate
76057,1,Standard rate
76058,1,Standard rate
76059,1,Standard rate
76060,1,Standard rate
76061,1,Standard rate
76062,1,Standard rate
76063,1,Standard rate
76064,1,Standard rate
76065,1,Standard rate
76066,1,Standard rate
76067,1,Standard rate
76068,1,Standard rate
76069,1,Standard rate
76070,1,Standard rate
76071,1,Standard rate
76072,1,Standard rate
76073,1,Standard rate
76074,1,Standard rate
76075,1,Standard rate
76076,1,Standard rate
76077,1,Standard rate
76078,1,Standard rate
76079,1,Standard rate
76080,1,Standard rate
76081,1,Standard rate
76082,1,Standard rate
76083,1,Standard rate
76084,1,Standard rate
76085,1,Standard rate
76086,1,Standard rate
76087,1,Standard rate
76088,1,Standard rate
76089,1,Standard rate
76090,1,Standard rate
76091,1,Standard rate
76092,1,Standard rate
76093,1,Standard rate
76094,1,Standard rate
76095,1,Standard rate
76096,1,Standard rate
76097,1,Standard rate
76098,1,Standard rate
76099,1,Standard rate
76100,1,Standard rate
76101,1,Standard rate
76102,1,Standard rate
76103,1,Standard rate
76104,1,Standard rate
76105,1,Standard rate
76106,1,Standard rate
76107,1,Standard rate
76108,1,Standard rate
76109,1,Standard rate
76110,1,Standard rate
76111,1,Standard rate
76112,1,Standard rate
76113,1,Standard rate
76114,1,Standard rate
76115,1,Standard rate
76116,1,Standard rate
76117,1,Standard rate
76118,1,Standard rate
76119,1,Standard rate
76120,1,Standard rate
76121,1,Standard rate
76122,1,Standard rate
76123,2,JFK
76124,1,Standard rate
76125,1,Standard rate
76126,1,Standard rate
76127,1,Standard rate
76128,1,Standard rate
76129,1,Standard rate
76130,1,Standard rate
76131,1,Standard rate
76132,1,Standard rate
76133,1,Standard rate
76134,5,Negotiated fare
76135,1,Standard rate
76136,1,Standard rate
76137,1,Standard rate
76138,2,JFK
76139,1,Standard rate
76140,1,Standard rate
76141,1,Standard rate
76142,2,JFK
76143,1,Standard rate
76144,2,JFK
76145,1,Standard rate
76146,1,Standard rate
76147,1,Standard rate
76148,1,Standard rate
76149,1,Standard rate
76150,1,Standard rate
76151,1,Standard rate
76152,1,Standard rate
76153,1,Standard rate
76154,2,JFK
76155,2,JFK
76156,1,Standard rate
76157,1,Standard rate
76158,1,Standard rate
76159,1,Standard rate
76160,1,Standard rate
76161,1,Standard rate
76162,1,Standard rate
76163,1,Standard rate
76164,1,Standard rate
76165,1,Standard rate
76166,1,Standard rate
76167,1,Standard rate
76168,1,Standard rate
76169,1,Standard rate
76170,1,Standard rate
76171,1,Standard rate
76172,1,Standard rate
76173,1,Standard rate
76174,1,Standard rate
76175,1,Standard rate
76176,1,Standard rate
76177,1,Standard rate
76178,1,Standard rate
76179,1,Standard rate
76180,1,Standard rate
76181,1,Standard rate
76182,1,Standard rate
76183,1,Standard rate
76184,1,Standard rate
76185,1,Standard rate
76186,1,Standard rate
76187,1,Standard rate
76188,1,Standard rate
76189,1,Standard rate
76190,1,Standard rate
76191,1,Standard rate
76192,1,Standard rate
76193,1,Standard rate
76194,1,Standard rate
76195,1,Standard rate
76196,1,Standard rate
76197,1,Standard rate
76198,1,Standard rate
76199,2,JFK
76200,1,Standard rate
76201,1,Standard rate
76202,1,Standard rate
76203,2,JFK
76204,1,Standard rate
76205,2,JFK
76206,1,Standard rate
76207,5,Negotiated fare
76208,1,Standard rate
76209,1,Standard rate
76210,1,Standard rate
76211,1,Standard rate
76212,1,Standard rate
76213,1,Standard rate
76214,1,Standard rate
76215,1,Standard rate
76216,1,Standard rate
76217,1,Standard rate
76218,1,Standard rate
76219,1,Standard rate
76220,1,Standard rate
76221,1,Standard rate
76222,1,Standard rate
76223,1,Standard rate
76224,1,Standard rate
76225,1,Standard rate
76226,1,Standard rate
76227,1,Standard rate
76228,1,Standard rate
76229,1,Standard rate
76230,1,Standard rate
76231,1,Standard rate
76232,1,Standard rate
76233,1,Standard rate
76234,1,Standard rate
76235,1,Standard rate
76236,1,Standard rate
76237,1,Standard rate
76238,1,Standard rate
76239,1,Standard rate
76240,1,Standard rate
76241,1,Standard rate
76242,1,Standard rate
76243,1,Standard rate
76244,1,Standard rate
76245,1,Standard rate
76246,1,Standard rate
76247,1,Standard rate
76248,1,Standard rate
76249,1,Standard rate
76250,1,Standard rate
76251,1,Standard rate
76252,1,Standard rate
76253,1,Standard rate
76254,1,Standard rate
76255,1,Standard rate
76256,1,Standard rate
76257,1,Standard rate
76258,1,Standard rate
76259,1,Standard rate
76260,1,Standard rate
76261,1,Standard rate
76262,1,Standard rate
76263,1,Standard rate
76264,1,Standard rate
76265,1,Standard rate
76266,1,Standard rate
76267,1,Standard rate
76268,1,Standard rate
76269,1,Standard rate
76270,1,Standard rate
76271,2,JFK
76272,1,Standard rate
76273,2,JFK
76274,1,Standard rate
76275,1,Standard rate
76276,1,Standard rate
76277,1,Standard rate
76278,1,Standard rate
76279,1,Standard rate
76280,1,Standard rate
76281,1,Standard rate
76282,1,Standard rate
76283,1,Standard rate
76284,1,Standard rate
76285,1,Standard rate
76286,2,JFK
76287,1,Standard rate
76288,1,Standard rate
76289,1,Standard rate
76290,1,Standard rate
76291,1,Standard rate
76292,1,Standard rate
76293,1,Standard rate
76294,1,Standard rate
76295,1,Standard rate
76296,1,Standard rate
76297,1,Standard rate
76298,1,Standard rate
76299,1,Standard rate
76300,1,Standard rate
76301,1,Standard rate
76302,1,Standard rate
76303,1,Standard rate
76304,1,Standard rate
76305,1,Standard rate
76306,1,Standard rate
76307,1,Standard rate
76308,1,Standard rate
76309,1,Standard rate
76310,1,Standard rate
76311,1,Standard rate
76312,1,Standard rate
76313,1,Standard rate
76314,1,Standard rate
76315,1,Standard rate
76316,1,Standard rate
76317,1,Standard rate
76318,1,Standard rate
76319,1,Standard rate
76320,1,Standard rate
76321,1,Standard rate
76322,1,Standard rate
76323,1,Standard rate
76324,1,Standard rate
76325,1,Standard rate
76326,1,Standard rate
76327,1,Standard rate
76328,1,Standard rate
76329,1,Standard rate
76330,1,Standard rate
76331,1,Standard rate
76332,1,Standard rate
76333,1,Standard rate
76334,1,Standard rate
76335,1,Standard rate
76336,1,Standard rate
76337,1,Standard rate
76338,1,Standard rate
76339,1,Standard rate
76340,2,JFK
76341,1,Standard rate
76342,1,Standard rate
76343,1,Standard rate
76344,1,Standard rate
76345,1,Standard rate
76346,1,Standard rate
76347,1,Standard rate
76348,1,Standard rate
76349,1,Standard rate
76350,1,Standard rate
76351,1,Standard rate
76352,1,Standard rate
76353,1,Standard rate
76354,1,Standard rate
76355,2,JFK
76356,1,Standard rate
76357,1,Standard rate
76358,1,Standard rate
76359,1,Standard rate
76360,1,Standard rate
76361,1,Standard rate
76362,1,Standard rate
76363,1,Standard rate
76364,1,Standard rate
76365,1,Standard rate
76366,1,Standard rate
76367,1,Standard rate
76368,1,Standard rate
76369,1,Standard rate
76370,1,Standard rate
76371,1,Standard rate
76372,1,Standard rate
76373,1,Standard rate
76374,1,Standard rate
76375,1,Standard rate
76376,1,Standard rate
76377,1,Standard rate
76378,1,Standard rate
76379,1,Standard rate
76380,1,Standard rate
76381,1,Standard rate
76382,1,Standard rate
76383,2,JFK
76384,1,Standard rate
76385,1,Standard rate
76386,1,Standard rate
76387,1,Standard rate
76388,2,JFK
76389,1,Standard rate
76390,1,Standard rate
76391,1,Standard rate
76392,1,Standard rate
76393,1,Standard rate
76394,1,Standard rate
76395,1,Standard rate
76396,1,Standard rate
76397,1,Standard rate
76398,2,JFK
76399,1,Standard rate
76400,1,Standard rate
76401,1,Standard rate
76402,1,Standard rate
76403,2,JFK
76404,1,Standard rate
76405,1,Standard rate
76406,1,Standard rate
76407,1,Standard rate
76408,1,Standard rate
76409,1,Standard rate
76410,1,Standard rate
76411,1,Standard rate
76412,1,Standard rate
76413,1,Standard rate
76414,1,Standard rate
76415,1,Standard rate
76416,1,Standard rate
76417,1,Standard rate
76418,1,Standard rate
76419,1,Standard rate
76420,1,Standard rate
76421,1,Standard rate
76422,1,Standard rate
76423,1,Standard rate
76424,1,Standard rate
76425,1,Standard rate
76426,1,Standard rate
76427,1,Standard rate
76428,1,Standard rate
76429,1,Standard rate
76430,1,Standard rate
76431,1,Standard rate
76432,1,Standard rate
76433,1,Standard rate
76434,1,Standard rate
76435,1,Standard rate
76436,1,Standard rate
76437,1,Standard rate
76438,1,Standard rate
76439,1,Standard rate
76440,1,Standard rate
76441,1,Standard rate
76442,1,Standard rate
76443,1,Standard rate
76444,2,JFK
76445,1,Standard rate
76446,1,Standard rate
76447,1,Standard rate
76448,1,Standard rate
76449,1,Standard rate
76450,1,Standard rate
76451,1,Standard rate
76452,1,Standard rate
76453,2,JFK
76454,1,Standard rate
76455,1,Standard rate
76456,1,Standard rate
76457,1,Standard rate
76458,1,Standard rate
76459,1,Standard rate
76460,1,Standard rate
76461,1,Standard rate
76462,1,Standard rate
76463,1,Standard rate
76464,1,Standard rate
76465,1,Standard rate
76466,1,Standard rate
76467,1,Standard rate
76468,1,Standard rate
76469,1,Standard rate
76470,1,Standard rate
76471,1,Standard rate
76472,1,Standard rate
76473,1,Standard rate
76474,1,Standard rate
